age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,native_country
20,3,9,4,1,3,4,0,0,0,40,0,39
49,5,10,2,5,0,4,1,0,0,60,0,39
23,3,7,4,0,1,2,1,0,0,40,0,39
23,3,10,4,1,1,4,0,0,1721,40,0,39
38,3,9,4,14,4,4,1,0,0,40,0,39
53,3,11,2,13,0,4,1,0,0,40,1,39
84,3,3,2,0,0,4,1,0,0,20,0,39
30,3,10,4,8,3,2,0,0,0,40,0,39
37,3,11,2,13,0,4,1,0,0,43,0,39
41,3,9,2,1,3,4,1,0,0,40,0,39
48,3,11,2,8,0,1,1,0,0,56,1,30
22,6,10,4,14,3,4,1,0,0,25,0,39
40,3,11,2,3,0,4,1,0,0,40,1,39
54,1,14,4,10,1,4,0,0,0,32,1,39
55,1,9,0,1,1,4,0,0,0,40,0,39
22,3,12,2,10,5,4,0,0,0,40,0,39
25,3,12,4,13,3,4,0,0,0,40,0,39
35,3,10,2,13,0,4,1,2829,0,55,0,31
34,3,10,2,8,0,4,1,0,0,50,0,39
48,3,7,2,7,0,4,1,0,0,40,0,39
27,3,10,4,12,1,4,1,0,0,44,0,39
43,3,14,2,4,0,4,1,0,0,35,1,39
36,3,13,6,10,4,4,0,0,0,44,0,39
45,3,10,0,1,1,4,0,0,0,40,0,39
22,3,9,4,8,4,4,0,0,0,40,0,39
45,3,9,0,13,1,4,0,0,0,50,1,39
46,4,13,2,12,0,4,1,99999,0,72,1,39
34,3,10,2,10,0,4,1,5178,0,40,1,39
23,3,10,4,1,1,4,1,0,0,20,0,39
32,5,9,4,8,4,4,1,0,0,60,0,39
33,3,14,2,10,0,4,1,0,0,50,0,39
37,3,15,2,4,0,4,1,0,0,40,0,39
19,3,10,4,12,3,4,1,0,0,20,0,39
31,3,9,2,7,0,4,1,0,0,40,0,39
78,3,14,6,0,1,4,0,0,0,15,0,39
67,3,13,2,10,0,4,1,0,0,40,1,39
27,3,11,2,13,0,4,1,0,0,40,0,39
20,3,6,4,6,3,4,1,0,0,40,0,39
38,3,9,5,12,4,4,0,0,0,10,0,39
49,3,9,6,7,4,2,0,0,0,40,0,39
33,3,9,2,14,0,4,1,0,0,60,0,39
51,3,14,2,4,0,4,1,0,0,50,1,39
44,5,9,2,4,0,4,1,0,0,84,0,39
72,3,4,6,8,1,4,0,0,0,99,0,0
29,0,9,2,13,0,4,1,0,0,40,1,39
38,3,11,2,3,0,4,1,4386,0,40,1,39
31,3,7,0,5,1,4,1,0,0,50,0,39
35,3,14,4,10,1,1,0,0,0,40,1,36
35,3,12,4,11,1,4,1,0,0,40,0,39
38,5,6,2,12,0,4,1,0,1887,40,1,39
51,6,14,4,10,1,4,1,0,0,40,1,39
35,3,10,4,0,4,2,0,0,0,40,0,39
36,3,13,2,13,0,4,1,3103,0,42,1,39
32,3,10,2,13,5,4,0,0,0,32,1,39
28,4,9,4,4,1,4,1,0,0,65,1,39
47,3,6,2,12,0,4,1,0,2179,52,0,39
29,3,7,2,6,5,1,0,2829,0,14,0,30
60,6,12,2,10,0,4,1,0,0,20,0,26
44,5,3,2,3,0,4,1,0,0,40,0,39
22,3,6,4,7,4,4,1,0,0,40,0,39
62,3,10,2,3,0,4,1,0,0,45,0,39
32,3,10,2,4,0,4,1,0,0,50,0,11
45,0,10,2,1,0,2,1,0,0,20,0,39
29,5,9,2,14,0,4,1,5178,0,40,1,39
42,3,9,2,3,0,4,1,0,0,40,0,39
49,3,9,0,1,4,4,0,0,0,16,0,39
31,0,13,4,4,1,2,0,0,0,40,0,39
27,3,9,2,3,0,4,1,0,0,40,0,39
23,3,7,2,14,0,4,1,4508,0,25,0,39
33,3,13,2,4,0,4,1,0,0,40,0,39
21,3,5,4,8,3,4,0,0,0,50,0,26
45,3,9,0,7,4,4,1,0,0,40,0,39
59,1,6,2,3,0,4,1,0,0,40,0,39
24,3,9,2,0,5,4,0,0,0,40,0,26
43,3,9,0,8,3,1,0,0,0,40,0,35
34,6,16,2,10,5,4,0,0,0,50,1,39
17,3,6,4,8,3,0,0,1055,0,20,0,39
27,3,4,2,3,0,4,1,0,0,40,0,39
42,5,13,0,4,1,3,1,0,0,30,0,20
48,3,5,2,7,2,1,0,0,0,45,0,3
50,3,10,2,11,0,2,1,0,0,70,1,39
19,3,10,4,8,2,4,0,0,0,40,0,39
53,3,9,6,3,4,2,0,0,0,40,0,39
55,3,13,6,7,4,4,0,0,0,40,0,0
58,3,9,4,1,1,4,0,0,0,40,0,39
46,5,9,5,3,4,4,1,0,0,40,0,39
44,3,15,2,10,0,4,1,0,0,50,1,39
25,3,9,4,1,3,4,0,0,0,40,0,39
19,3,7,4,8,3,4,0,0,0,40,0,39
32,3,10,2,4,0,4,1,3464,0,40,0,39
38,3,9,2,3,0,4,1,0,0,45,0,39
49,3,14,2,4,0,4,1,0,0,45,1,39
60,5,9,2,12,0,4,1,0,0,50,0,39
24,3,10,4,8,3,4,0,0,0,40,0,26
30,3,13,4,10,1,4,1,0,0,50,0,39
50,3,9,2,3,0,4,1,0,0,40,0,39
28,3,11,2,0,3,4,0,0,0,40,0,39
42,1,10,2,11,0,4,1,0,0,40,1,39
55,3,11,2,3,0,4,1,0,0,50,1,18
52,4,15,2,10,0,4,1,99999,0,35,1,39
36,3,9,2,7,0,4,1,7298,0,40,1,39
23,3,10,2,8,0,4,1,0,0,40,0,39
21,3,10,4,8,1,4,0,0,0,40,0,39
42,3,7,2,8,5,4,0,0,0,40,0,39
61,3,5,4,7,4,2,0,0,0,40,0,39
37,5,9,2,10,0,4,1,3137,0,30,0,39
51,3,11,4,4,1,4,0,0,0,43,0,39
35,3,3,2,6,0,4,1,0,0,40,0,26
26,3,13,4,8,1,4,0,0,0,40,0,39
45,3,9,2,3,0,4,1,0,0,40,0,39
19,3,8,4,8,2,4,0,0,0,30,0,39
47,6,14,2,10,0,4,1,0,0,38,1,39
59,3,5,0,0,1,4,0,0,0,12,0,39
20,3,10,2,12,2,4,0,0,0,30,0,39
26,3,12,2,10,5,4,0,0,0,75,0,39
59,3,9,2,3,0,4,1,0,0,40,0,39
21,3,9,4,6,3,4,1,0,0,40,0,39
31,3,9,2,6,0,4,1,0,0,55,0,39
36,3,9,2,3,0,4,1,0,0,41,0,39
40,1,10,2,4,0,4,1,0,0,42,1,39
26,3,13,4,1,1,4,0,0,0,40,0,39
21,3,10,4,8,3,4,0,0,0,35,0,39
42,3,12,2,12,0,4,1,0,0,40,0,39
60,3,15,2,10,0,4,1,0,0,70,1,11
64,3,10,2,8,0,4,1,0,0,40,0,39
29,3,10,4,3,3,4,1,0,0,40,0,39
35,5,9,2,3,0,4,1,0,0,60,1,39
40,5,9,0,4,1,2,1,0,0,50,0,39
52,1,9,0,1,4,2,0,0,0,40,0,39
39,6,10,2,11,0,4,1,0,0,40,0,39
32,3,9,2,7,0,4,1,0,0,40,0,39
45,3,13,2,1,0,4,1,0,0,15,0,39
23,3,9,4,6,3,2,1,0,0,40,0,39
65,3,4,2,3,0,4,1,0,0,40,0,39
37,3,10,2,1,0,4,1,0,0,40,0,39
41,3,13,2,10,0,4,1,0,0,40,1,39
40,4,13,2,4,0,4,1,0,0,50,1,39
30,3,9,2,14,0,4,1,0,2057,40,0,39
50,3,11,2,14,0,4,1,0,0,45,0,39
37,6,10,5,1,1,4,1,0,0,40,0,39
41,3,14,0,4,4,4,0,0,0,40,0,39
35,3,9,0,3,4,4,0,0,0,48,0,39
53,3,10,6,12,4,4,0,0,0,30,0,39
41,3,10,4,10,1,4,0,0,0,45,0,39
20,3,9,4,8,1,4,1,0,2001,40,0,39
46,3,9,4,6,2,4,1,0,0,5,0,39
41,3,9,2,6,0,4,1,0,0,40,0,39
46,3,12,0,12,4,4,0,0,0,38,0,39
34,3,12,2,3,0,4,1,0,0,65,0,39
27,3,13,4,13,3,4,0,0,0,40,0,39
36,4,10,2,4,0,4,1,0,0,60,1,41
31,3,13,2,10,0,4,1,0,0,40,1,39
70,3,13,6,10,4,4,0,0,0,20,0,33
38,3,9,2,3,0,4,1,0,0,40,0,39
46,1,14,2,10,5,4,0,0,0,45,1,39
43,3,14,2,4,0,1,1,0,0,40,1,19
26,3,9,4,11,1,2,0,0,0,32,0,39
33,3,11,5,3,1,4,1,0,2444,42,1,39
44,3,13,0,10,4,2,1,0,0,40,0,39
32,5,16,2,4,0,4,1,0,0,40,0,39
30,3,13,2,3,0,4,1,0,0,40,0,39
28,3,13,4,3,3,2,1,0,0,40,0,39
74,4,9,2,4,0,4,1,0,0,30,1,39
41,3,13,4,10,1,4,0,0,1876,40,0,39
31,3,13,4,4,1,4,0,0,1564,60,1,39
45,3,10,2,4,0,4,1,0,0,40,0,39
47,3,12,4,1,1,4,0,0,0,40,0,39
21,3,10,4,0,3,4,1,0,0,40,0,39
41,3,13,0,12,1,4,1,0,1980,56,0,39
48,3,9,0,7,2,3,0,0,0,38,0,7
45,3,9,2,8,0,4,1,0,0,40,0,39
37,4,11,2,12,0,4,1,0,0,40,1,39
41,3,9,2,14,5,4,0,0,0,40,0,39
48,1,13,2,4,0,4,1,0,0,60,1,26
54,3,13,2,8,0,4,1,0,0,40,0,39
36,1,9,2,10,0,4,1,15024,0,40,1,39
48,3,13,3,4,1,4,0,0,0,50,1,39
48,6,16,2,10,0,4,1,0,0,65,1,39
32,3,9,4,12,3,2,0,0,1669,45,0,39
38,3,15,4,10,1,4,1,0,0,50,0,39
43,6,9,2,3,0,4,1,0,0,40,0,39
39,0,9,2,1,0,4,1,0,0,50,0,39
42,6,7,2,5,0,4,1,0,0,40,0,39
57,3,7,2,3,0,4,1,0,0,40,0,39
52,3,9,4,12,1,4,0,0,0,36,0,39
26,3,3,4,14,1,4,1,0,0,40,0,4
35,3,9,0,14,1,4,1,0,0,40,0,39
42,3,13,2,4,0,4,1,0,1485,60,0,39
31,0,12,2,12,0,1,1,0,0,40,0,39
37,6,10,2,8,0,4,1,0,0,40,0,39
27,3,9,2,8,5,4,0,0,0,40,1,39
28,0,9,4,4,4,4,0,0,0,70,0,33
34,3,10,4,4,1,4,0,0,0,17,0,39
18,6,7,4,8,3,4,1,0,0,8,0,39
31,3,9,2,14,0,4,1,0,0,38,0,39
22,3,13,4,3,1,4,1,13550,0,55,1,39
48,3,9,4,8,4,2,0,0,0,32,0,14
53,1,15,0,10,1,4,0,0,0,50,0,39
28,3,9,2,14,0,4,1,0,0,70,0,39
17,3,5,4,8,4,4,1,0,0,20,0,39
35,3,9,4,0,1,4,0,0,0,4,0,39
50,3,4,2,3,0,4,1,0,0,40,0,39
28,5,10,4,3,3,4,1,0,0,50,0,4
18,3,9,4,6,3,4,1,0,0,30,0,39
63,3,11,6,1,4,4,0,0,0,8,0,39
21,3,9,4,8,1,4,0,0,0,50,0,39
35,3,9,2,1,0,4,1,0,0,40,0,39
23,3,10,5,12,3,4,0,0,0,40,0,39
37,3,9,0,7,1,4,1,0,0,40,0,39
43,3,13,0,4,1,4,0,0,0,40,0,39
31,3,9,4,8,1,4,0,0,0,40,0,39
39,3,11,2,3,0,4,1,0,1628,48,0,39
69,5,10,2,8,5,4,0,0,0,15,0,39
38,3,9,2,8,0,4,1,0,0,40,0,39
59,3,14,2,10,0,4,1,0,0,60,0,39
51,3,10,2,4,0,4,1,0,0,45,0,39
22,3,9,2,4,0,4,1,0,0,48,0,39
28,3,10,2,3,0,4,1,0,0,40,0,39
30,5,11,2,5,0,4,1,0,0,60,0,39
21,3,8,4,5,1,4,1,0,0,40,0,39
49,3,13,0,4,4,4,0,0,0,40,1,39
27,1,13,4,10,1,3,0,0,0,45,0,0
53,3,9,2,1,5,4,0,0,0,40,1,39
20,3,9,4,0,3,4,0,0,0,5,0,39
43,3,10,2,1,0,4,1,0,0,40,0,39
44,3,9,2,3,0,4,1,0,0,40,0,31
30,3,10,0,10,1,4,0,6849,0,40,0,9
30,3,9,2,6,0,4,1,0,0,40,0,39
40,3,8,2,14,0,2,1,0,0,40,0,23
21,3,9,4,5,3,4,1,0,0,65,0,39
32,3,9,4,14,3,4,0,0,0,35,0,39
34,6,9,0,14,4,4,0,0,0,40,0,39
23,3,11,4,8,1,4,0,0,0,40,0,39
26,3,13,4,1,3,4,1,0,0,30,0,39
43,4,10,2,4,0,4,1,0,0,50,1,39
31,6,13,2,10,5,4,0,0,1902,35,1,39
33,1,9,0,11,4,4,1,0,0,40,0,39
42,3,9,2,10,0,4,1,0,0,48,0,39
33,3,8,0,4,1,4,1,0,0,40,0,39
35,3,9,6,8,3,4,0,0,0,40,0,39
31,3,14,2,10,0,4,1,5178,0,40,1,39
79,3,9,2,0,0,4,1,0,0,40,0,39
38,3,4,2,7,5,4,0,0,0,50,1,2
30,3,10,2,10,5,1,0,0,0,5,1,39
26,3,10,4,1,1,4,0,0,0,40,0,39
40,3,13,4,12,1,4,1,0,0,53,0,39
23,3,9,2,7,0,4,1,0,0,50,0,39
46,3,9,0,6,1,4,0,0,0,48,0,39
28,1,9,2,3,0,4,1,0,0,40,0,39
28,3,13,4,12,4,4,1,0,0,50,0,39
26,3,10,2,14,0,4,1,0,0,40,0,39
19,3,8,4,6,3,2,0,0,0,52,0,39
37,6,9,0,1,4,4,0,0,0,35,0,39
32,5,9,4,3,1,4,1,0,0,40,0,39
71,3,9,2,11,0,4,1,0,0,40,1,39
32,3,9,4,7,4,2,0,0,0,40,0,39
56,4,8,2,4,0,4,1,0,1651,40,0,39
22,3,9,4,3,1,4,1,0,0,50,0,39
61,5,9,2,12,0,4,1,0,0,53,0,39
59,3,13,4,3,1,4,1,0,0,50,0,39
50,3,2,5,10,4,2,0,0,0,40,0,39
17,3,7,4,6,3,4,1,0,0,30,0,39
29,3,11,4,13,1,4,1,0,0,40,0,39
47,3,9,3,12,4,4,0,0,0,20,0,5
33,3,9,0,6,3,4,1,0,0,45,0,39
30,3,9,2,7,0,2,1,0,0,40,0,39
25,3,10,4,1,1,4,0,0,0,40,0,39
39,3,9,2,10,0,4,1,0,0,45,1,0
55,3,5,2,3,0,4,1,0,0,55,0,39
63,3,9,3,3,1,4,1,0,0,40,0,39
35,0,16,4,10,1,0,0,0,0,60,1,39
26,3,13,4,1,3,2,0,0,0,32,0,39
53,1,9,0,4,1,4,1,0,0,40,0,39
35,5,10,2,8,0,4,1,0,0,60,0,39
50,1,14,0,10,1,0,0,0,0,50,1,39
49,3,5,2,6,0,4,1,0,0,45,0,39
24,3,9,0,4,1,0,0,0,0,50,0,39
33,3,11,5,1,3,2,0,0,0,50,0,39
26,3,13,2,4,5,4,0,0,0,45,1,39
29,3,9,4,14,2,3,1,0,0,40,0,6
22,3,10,4,1,3,4,1,0,0,25,0,12
22,3,10,4,1,2,4,0,0,0,16,0,39
55,3,9,2,3,0,4,1,3103,0,40,1,39
25,3,11,4,8,4,0,0,0,0,40,0,39
49,5,9,2,5,0,4,1,0,1672,98,0,39
60,3,5,2,5,0,4,1,0,0,45,0,39
50,5,12,2,11,0,4,1,0,0,20,0,39
50,3,2,3,3,4,4,1,0,0,40,0,39
33,1,3,4,8,4,3,0,0,0,40,0,8
31,3,9,0,3,3,4,1,0,1669,50,0,39
44,3,9,2,7,0,4,1,0,0,48,0,39
32,3,10,0,7,4,0,1,0,0,40,0,39
28,3,9,2,14,0,4,1,0,0,55,0,39
48,3,13,2,12,0,4,1,0,0,60,0,39
42,3,9,0,4,1,4,0,0,0,40,0,9
40,3,7,4,8,2,4,1,0,0,40,0,39
67,3,16,2,0,0,4,1,0,0,20,1,2
34,3,9,2,3,2,0,1,0,0,40,0,39
44,3,9,2,12,0,4,1,0,0,60,0,39
29,5,13,4,10,1,2,1,0,0,40,0,39
38,3,9,2,4,0,4,1,0,0,40,1,39
60,5,9,0,12,1,2,1,2597,0,55,0,39
39,3,16,4,10,1,4,1,0,0,45,0,39
48,3,10,0,8,4,4,0,0,0,32,0,39
32,6,13,2,4,5,4,0,0,0,55,1,39
35,5,9,5,14,1,4,1,0,0,70,0,39
60,3,9,0,13,4,4,0,2597,0,40,0,39
36,3,10,2,7,0,4,1,0,0,48,0,39
35,3,14,4,12,1,4,1,0,0,60,0,39
24,6,10,2,8,0,1,1,0,0,24,0,0
40,3,14,2,10,0,4,1,0,0,60,0,39
65,3,11,2,5,0,4,1,6767,0,60,0,39
37,3,16,2,10,0,1,1,0,0,40,0,0
23,3,9,4,8,1,4,1,0,0,40,0,8
36,3,9,4,12,3,4,1,0,0,45,0,0
42,6,14,0,10,1,4,1,0,0,40,0,39
18,3,7,4,12,3,4,1,0,0,15,0,39
23,3,13,4,13,3,4,0,3325,0,40,0,39
50,3,14,2,10,0,4,1,0,0,40,1,39
37,5,10,4,10,1,2,1,0,0,40,0,39
30,3,9,2,1,0,4,1,0,0,40,0,0
20,3,9,4,6,2,4,1,0,0,45,0,39
25,3,13,4,10,1,4,1,0,0,20,0,39
32,3,11,2,12,0,4,1,0,0,50,1,39
39,3,10,4,1,3,4,0,0,0,20,0,39
40,4,13,2,3,0,4,1,0,0,40,0,39
18,3,10,4,0,3,4,1,594,0,10,0,39
33,3,10,2,4,0,4,1,0,0,70,1,39
40,3,9,6,7,4,2,0,0,0,37,0,39
48,3,3,2,14,0,4,1,0,0,40,0,39
17,3,8,4,12,3,4,1,0,0,20,0,39
23,3,10,4,12,1,4,1,0,0,25,0,39
38,1,9,2,1,5,4,0,0,0,35,1,39
20,3,11,4,7,4,4,0,0,0,40,0,39
56,3,9,6,1,1,4,0,0,0,40,0,39
20,3,10,4,6,3,4,1,0,0,12,0,39
34,3,13,4,12,1,4,1,0,0,38,0,39
35,3,13,4,12,1,4,1,0,0,50,0,39
51,3,10,2,3,0,4,1,3103,0,48,1,39
26,3,7,4,7,4,4,1,6497,0,48,0,39
20,3,10,4,6,3,4,0,0,0,20,0,39
79,3,9,2,0,0,4,1,0,0,40,1,39
55,3,13,3,3,4,4,0,0,0,55,0,21
57,3,9,2,14,0,4,1,0,1887,40,1,39
35,3,9,4,7,3,4,1,0,0,40,0,39
55,1,14,2,10,0,4,1,0,0,40,1,39
30,3,11,3,1,1,4,0,0,0,40,0,39
56,5,10,2,8,0,4,1,0,0,45,1,39
20,4,10,4,1,3,4,0,0,0,20,0,39
43,3,10,2,4,0,4,1,0,0,40,1,39
39,3,13,0,1,4,4,1,0,0,40,0,39
40,6,13,0,10,1,4,1,0,0,40,0,39
42,5,16,4,10,1,4,1,0,0,7,0,0
57,6,8,0,8,4,4,0,0,0,40,0,39
50,3,12,2,3,0,4,1,0,0,45,0,39
56,3,13,2,4,0,4,1,0,0,42,1,39
34,4,13,0,12,4,4,0,0,0,40,0,39
71,6,15,2,8,0,4,1,0,0,28,0,39
50,3,9,2,5,0,4,1,0,0,35,0,39
20,3,5,4,12,3,4,0,0,0,40,0,39
56,5,2,5,4,1,4,1,0,0,25,0,0
42,3,14,0,10,1,4,0,2354,0,16,0,39
42,5,9,4,4,1,4,1,0,0,48,0,39
46,3,13,2,1,0,1,1,0,2415,35,1,30
61,1,13,5,10,1,4,1,0,0,30,0,0
26,3,13,4,10,1,4,0,0,0,40,0,39
24,3,10,4,12,3,4,1,0,0,10,0,12
53,3,7,2,7,0,4,1,0,0,48,1,39
43,3,9,2,3,0,3,1,0,0,40,0,26
20,3,9,4,4,1,4,1,0,0,25,0,39
22,3,9,4,8,3,4,1,0,0,40,0,39
21,3,9,4,8,3,4,0,0,0,40,0,39
39,3,13,5,10,4,1,0,0,0,40,1,30
36,0,13,2,1,0,4,1,0,1848,55,1,39
23,3,10,4,12,3,4,1,0,0,40,0,39
29,3,9,5,1,4,4,0,0,0,40,0,39
81,3,4,2,14,0,4,1,0,0,10,0,39
42,3,10,4,13,1,4,1,0,0,33,0,39
67,5,4,2,5,0,4,1,0,0,40,0,39
24,3,9,4,6,3,4,1,0,0,40,0,39
28,3,10,0,1,4,4,0,0,0,40,0,39
43,3,9,0,7,3,4,0,0,0,40,0,5
33,3,9,4,8,4,2,0,0,0,40,0,39
48,3,10,0,12,4,4,1,0,0,45,0,39
27,3,9,4,3,1,4,1,0,0,40,0,39
61,3,7,2,8,0,4,1,0,0,40,1,39
19,3,9,4,6,2,4,1,0,0,40,0,39
49,3,9,2,11,0,4,1,0,0,40,0,39
46,5,14,2,4,0,4,1,0,0,50,1,39
39,3,13,2,4,0,4,1,0,0,45,1,39
45,3,16,2,10,0,1,1,0,0,45,1,3
65,3,9,0,8,1,4,1,0,0,25,0,39
56,3,13,4,4,1,4,0,8614,0,55,1,39
47,5,14,2,4,0,4,1,0,0,45,0,39
28,4,13,2,4,0,4,1,0,0,60,1,39
35,3,13,4,0,1,4,1,0,0,40,0,39
44,1,4,0,6,1,4,1,0,0,40,0,39
32,3,9,4,3,3,4,1,0,0,40,0,39
35,5,10,2,5,0,4,1,0,0,60,0,39
58,3,9,2,12,0,4,1,7688,0,40,1,39
25,3,12,4,3,3,4,1,0,0,40,0,39
28,3,13,4,1,1,4,0,0,0,30,0,0
32,3,9,0,8,4,0,0,0,0,40,0,39
23,3,10,4,7,3,4,1,0,0,40,0,39
30,3,6,0,8,1,0,1,0,0,40,0,39
24,3,10,2,14,0,4,1,0,0,65,0,39
51,3,9,4,8,1,2,0,0,0,38,0,39
50,3,13,2,3,0,4,1,0,0,40,0,0
22,3,10,4,8,1,4,1,3325,0,40,0,39
71,3,5,0,9,1,2,0,0,0,6,0,39
26,5,11,4,8,1,4,0,0,0,35,0,39
43,3,9,2,7,0,2,1,4386,0,40,1,39
31,0,12,2,13,0,4,1,0,0,45,0,39
41,0,13,2,13,0,4,1,0,0,24,0,39
28,3,6,2,3,0,4,1,0,0,36,0,39
41,0,14,2,4,0,4,1,0,0,60,1,39
28,3,10,2,4,3,4,1,7688,0,50,1,39
44,3,10,2,0,0,4,1,0,0,40,0,39
34,6,9,4,6,1,2,1,0,0,40,0,39
38,4,9,2,4,0,4,1,0,0,40,1,39
33,3,13,2,4,0,4,1,0,0,55,1,39
54,3,9,2,0,0,4,1,0,0,40,0,39
47,6,13,2,10,0,4,1,0,0,45,1,39
29,3,9,4,1,1,4,0,0,0,55,0,39
35,5,10,2,12,0,4,1,0,0,50,0,39
36,6,15,2,10,5,4,0,15024,0,50,1,39
28,3,10,4,4,1,4,0,0,0,40,0,39
27,3,9,4,3,3,4,1,0,0,40,0,39
47,3,7,0,8,4,4,0,0,0,15,0,39
32,3,13,2,12,0,2,1,0,0,40,1,39
30,3,10,4,4,1,4,0,0,0,40,0,9
52,3,10,2,4,0,4,1,0,1977,50,1,39
27,0,10,4,1,4,2,0,0,0,40,0,39
39,3,8,0,1,4,4,0,0,0,40,0,39
56,5,12,2,5,5,4,0,0,0,40,0,39
31,3,13,4,10,1,2,0,14084,0,60,1,39
24,6,13,4,7,1,4,1,0,0,35,0,39
18,3,9,4,12,3,4,0,0,0,33,0,39
50,1,9,2,1,5,4,0,7298,0,30,1,39
34,3,9,2,3,0,4,1,0,0,40,0,39
57,3,11,6,10,1,4,0,0,0,40,0,39
53,3,9,4,5,1,4,1,0,0,10,0,39
31,1,13,4,12,3,4,0,0,0,40,0,39
66,3,10,2,11,0,4,1,0,0,40,0,2
39,3,7,0,14,3,4,1,0,0,40,0,39
51,3,9,2,14,0,4,1,0,0,40,1,39
21,3,10,4,3,1,4,1,0,0,40,0,39
45,1,9,2,3,0,4,1,0,0,40,1,39
33,3,10,0,4,4,4,0,0,0,40,0,39
28,3,13,2,4,0,4,1,0,0,40,0,39
69,6,9,2,11,0,4,1,0,0,40,0,39
23,3,9,4,1,1,4,0,0,0,40,0,39
19,3,9,4,8,3,2,0,0,0,40,0,39
21,3,9,4,8,2,4,1,0,0,40,0,26
44,1,9,2,11,0,4,1,0,0,52,1,39
50,3,12,0,12,1,4,0,0,0,40,0,39
34,3,7,0,8,1,4,0,0,0,70,0,39
44,4,10,0,8,4,4,1,0,0,80,0,39
77,3,10,2,0,0,4,1,0,0,6,0,39
26,5,9,4,5,3,4,1,0,0,60,0,39
20,3,7,0,0,1,4,0,0,0,40,0,39
45,3,11,0,4,1,4,1,2174,0,50,0,39
53,3,9,2,3,0,4,1,0,0,52,1,39
49,5,16,4,10,1,4,1,99999,0,70,1,39
26,3,13,4,10,3,4,0,0,0,40,0,39
53,3,13,2,8,0,4,1,0,0,35,0,39
35,3,13,0,12,1,4,1,0,0,40,0,39
50,3,13,0,4,4,4,0,0,0,40,0,39
45,3,13,0,4,4,4,0,0,0,40,0,39
72,0,7,0,1,1,4,0,0,0,8,0,2
76,3,9,6,8,4,4,0,0,0,33,0,39
41,6,13,2,5,0,4,1,0,0,40,1,39
36,3,10,2,3,0,4,1,0,0,50,0,39
22,3,9,2,3,3,4,1,0,0,40,0,39
18,3,9,4,6,3,4,1,0,0,20,0,39
44,6,13,2,1,0,4,1,0,0,46,1,39
24,3,9,2,0,5,4,0,0,0,25,0,39
39,6,14,2,10,5,4,0,5178,0,38,1,39
46,3,11,0,4,4,4,0,0,0,45,0,39
44,6,13,4,1,1,4,0,0,0,38,0,39
32,3,9,5,6,4,1,0,0,0,60,0,35
58,3,9,0,0,4,4,1,0,0,40,0,39
46,3,9,2,3,0,4,1,0,0,40,1,39
34,5,9,2,14,0,4,1,0,0,75,1,26
26,3,9,2,10,1,2,1,0,0,40,0,39
20,3,9,4,12,4,4,1,0,0,40,0,39
40,3,13,0,4,1,4,0,10520,0,40,1,39
71,3,10,2,0,0,4,1,0,0,10,0,39
48,3,9,0,7,1,4,0,0,0,55,0,39
46,5,9,2,5,0,4,1,0,1672,50,0,39
24,3,9,4,12,1,4,1,0,0,30,0,39
29,3,9,2,3,0,2,1,0,0,40,0,39
34,0,10,2,7,0,2,1,0,0,52,0,39
28,3,7,4,0,1,4,1,0,0,30,0,39
41,0,9,2,14,0,4,1,0,0,40,1,39
33,0,11,0,3,4,2,0,0,0,40,1,39
23,3,9,2,1,2,4,0,0,0,35,0,39
20,3,7,2,12,2,4,0,0,0,50,0,39
48,5,9,2,3,0,4,1,0,0,60,0,9
58,3,8,2,14,2,4,1,0,0,40,0,39
27,3,9,4,7,3,4,1,0,0,45,0,39
39,3,11,0,1,4,4,0,0,0,40,0,39
46,3,9,2,13,0,2,1,0,0,40,1,39
32,3,11,2,3,0,4,1,0,0,55,1,39
34,6,13,4,10,3,4,1,0,0,50,0,39
58,3,9,2,5,0,4,1,0,0,40,0,39
59,3,9,6,10,1,4,0,0,0,18,0,39
56,3,13,2,13,0,4,1,0,0,48,1,39
30,3,13,4,12,1,4,1,0,0,60,1,39
27,3,10,4,13,1,4,0,0,0,40,0,39
48,3,14,2,10,0,4,1,0,0,45,1,39
57,4,15,2,10,0,4,1,0,0,36,1,39
24,3,10,4,14,1,2,1,0,0,40,0,39
55,3,12,0,12,4,2,0,0,0,30,0,39
34,3,9,4,3,1,4,1,0,0,40,0,39
50,3,13,2,10,0,4,1,0,0,40,0,39
20,3,10,4,6,3,4,1,0,0,25,0,39
33,3,10,5,8,4,2,0,0,0,25,0,39
21,3,4,4,8,2,4,1,0,0,48,0,26
48,3,10,2,4,0,4,1,0,0,40,1,39
44,3,5,4,8,4,2,0,0,0,40,0,39
37,3,9,0,8,1,2,0,0,0,20,0,39
28,5,9,0,4,1,4,0,0,0,40,0,39
47,3,10,0,4,4,4,0,0,0,40,0,39
45,5,15,4,10,1,4,1,0,0,30,1,39
34,3,9,2,6,0,4,1,0,0,40,0,39
52,3,10,2,4,0,4,1,7688,0,55,1,0
56,3,5,2,12,0,4,1,0,0,40,0,39
66,3,9,2,6,0,4,1,0,0,40,0,39
24,3,13,4,4,1,4,0,0,0,40,0,39
20,3,9,2,1,0,4,1,0,0,60,0,39
38,6,9,2,1,5,2,0,0,0,40,0,39
27,3,9,2,3,0,4,1,0,0,53,0,39
47,3,14,0,13,1,4,1,0,0,40,0,39
